Invoice Date,Customer Code,Material Code,Customer Name,Material Description,Total
8/31/2016,114602.0,221880.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X2135,11.0
8/31/2016,117061.0,182187.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X2440,14.0
8/31/2016,117061.0,187550.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X4270,21.0
8/31/2016,117061.0,220706.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01030X910X2440,3.0
8/31/2016,117061.0,306694.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0125X910X2440,6.0
8/31/2016,122331.0,187548.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X1220X3050,8.0
8/31/2016,122331.0,220706.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01030X910X2440,5.0
8/31/2016,122331.0,220707.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01030X910X3050,6.0
8/31/2016,122331.0,220708.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01030X910X3660,6.0
8/31/2016,122331.0,220718.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X2440,5.0
8/31/2016,122331.0,220721.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X4270,4.0
8/31/2016,122331.0,220722.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X4880,3.0
8/31/2016,122331.0,220724.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01035X910X2440,3.0
8/31/2016,122331.0,221069.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X3660,3.0
8/31/2016,122331.0,221070.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X4270,3.0
8/31/2016,122331.0,222755.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X910X4880,3.0
8/31/2016,122331.0,222759.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X910X2440,8.0
8/31/2016,122331.0,436110.0,ANISH ENTERPRISE,GCSHEETTATXGCGC014X1220X4270,9.0
8/31/2016,122331.0,436111.0,ANISH ENTERPRISE,GCSHEETTATXGCGC014X1220X4880,9.0
8/31/2016,122331.0,436290.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0135X1220X4270,3.0
8/31/2016,122875.0,180199.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X3660,12.0
8/31/2016,122875.0,186547.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X4270,9.0
8/31/2016,122875.0,221069.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X3660,9.0
8/31/2016,122875.0,221070.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X4270,6.0
8/31/2016,122875.0,231229.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X4880,3.0
8/31/2016,128543.0,180199.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X3660,19.0
8/31/2016,128543.0,186547.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X4270,18.0
8/31/2016,128543.0,192794.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X1220X4270,16.0
8/31/2016,128543.0,195051.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01040X1220x3660,12.0
8/31/2016,128543.0,436110.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4270,17.0
8/31/2016,128543.0,436231.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X3050,13.0
8/31/2016,128543.0,436290.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X4270,13.0
8/31/2016,162906.0,220706.0,MANGLA SONS,GCSHEETTATXGCGC01030X910X2440,8.0
8/31/2016,162906.0,220708.0,MANGLA SONS,GCSHEETTATXGCGC01030X910X3660,9.0
8/31/2016,162906.0,220724.0,MANGLA SONS,GCSHEETTATXGCGC01035X910X2440,6.0
8/31/2016,162906.0,222758.0,MANGLA SONS,GCSHEETTATXGCGC01045X910X3050,15.0
8/31/2016,162906.0,231231.0,MANGLA SONS,GCSHEETTATXGCGC01063X910X3050,23.0
8/31/2016,165873.0,143197.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01030X800X3660,21.0
8/31/2016,165873.0,143198.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01030X800X4270,14.0
8/31/2016,165873.0,143222.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01035X800X3050,12.0
8/31/2016,165873.0,143223.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01035X800X3660,17.0
8/31/2016,165873.0,143229.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X800X3660,9.0
8/31/2016,165873.0,180187.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X3050,15.0
8/31/2016,165873.0,180190.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01063X1220X3050,6.0
8/31/2016,165873.0,180202.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01063X1220X3660,6.0
8/31/2016,165873.0,182187.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X2440,3.0
8/31/2016,165873.0,186547.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X4270,8.0
8/31/2016,165873.0,186548.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X4880,6.0
8/31/2016,165873.0,187548.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X3050,18.0
8/31/2016,813502.0,220720.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X3660,9.0
8/31/2016,813502.0,220727.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01035X910X4270,9.0
8/31/2016,813502.0,220729.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0103x910x4270,12.0
8/31/2016,817901.0,143169.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3050,14.0
8/31/2016,817901.0,180201.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X3660,11.0
8/31/2016,817901.0,186547.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X4270,8.0
8/31/2016,817901.0,186548.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X4880,6.0
8/31/2016,817901.0,187550.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4270,27.0
8/31/2016,817901.0,306582.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0125X910X3660,13.0
8/31/2016,817901.0,306694.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0125X910X2440,23.0
8/31/2016,847471.0,143169.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01020X800X3050,3.0
8/31/2016,847471.0,143177.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01025X800X3660,8.0
8/31/2016,847471.0,184006.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X1220X4270,4.0
8/31/2016,847471.0,187549.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X3660,25.0
8/31/2016,847471.0,187550.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X4270,8.0
8/31/2016,847471.0,220719.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X3050,15.0
8/31/2016,847471.0,220720.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X3660,11.0
8/31/2016,847471.0,220726.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01035X910X3660,21.0
8/31/2016,847471.0,220729.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0103x910x4270,15.0
8/31/2016,847471.0,222757.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X910X3660,9.0
8/31/2016,847471.0,228913.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X4880,6.0
8/31/2016,847471.0,436261.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0135X1220X3050,9.0
8/31/2016,847471.0,436290.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0135X1220X4270,3.0
8/31/2016,100922.0,143112.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X1830,12.0
8/31/2016,100922.0,143126.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X2135,4.0
8/31/2016,100922.0,143129.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X2135,3.0
8/31/2016,100922.0,143146.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X2440,8.0
8/31/2016,100922.0,143177.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01025X800X3660,12.0
8/31/2016,100922.0,143197.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X3660,2.0
8/31/2016,100922.0,143214.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X3050,26.0
8/31/2016,100922.0,143215.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X3660,22.0
8/31/2016,100922.0,143219.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X840X3050,13.0
8/31/2016,100922.0,143307.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01060X840X3050,3.0
8/31/2016,100922.0,143308.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01060X840X3660,11.0
8/31/2016,100922.0,180187.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X3050,27.0
8/31/2016,100922.0,180199.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X3660,36.0
8/31/2016,100922.0,182187.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X2440,17.0
8/31/2016,100922.0,192797.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X2740,24.0
8/31/2016,100922.0,220723.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X1830,17.0
8/31/2016,100922.0,220947.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X2135,11.0
8/31/2016,100922.0,436292.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X1830,3.0
8/31/2016,100922.0,436293.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X2135,13.0
8/31/2016,114602.0,143110.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X1830,2.0
8/31/2016,114602.0,143129.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X2135,8.0
8/31/2016,114602.0,143130.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X2135,8.0
8/31/2016,114602.0,143169.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X3050,12.0
8/31/2016,114602.0,143216.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X4270,2.0
8/31/2016,114602.0,143229.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3660,9.0
8/31/2016,114602.0,143271.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X4270,3.0
8/31/2016,114602.0,143323.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01063X840X3050,5.0
8/31/2016,114602.0,180189.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X1220X3050,3.0
8/31/2016,114602.0,184006.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X1220X4270,3.0
8/31/2016,114602.0,186547.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X4270,9.0
8/31/2016,114602.0,187546.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X2440,10.0
8/31/2016,114602.0,187550.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X4270,18.0
8/31/2016,114602.0,221072.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X910X3660,9.0
8/31/2016,114602.0,222756.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X910X4270,6.0
8/31/2016,115048.0,220707.0,SHRI RAM SALES,GCSHEETTATXGCGC01030X910X3050,19.0
8/31/2016,115048.0,220729.0,SHRI RAM SALES,GCSHEETTATXGCGC0103x910x4270,9.0
8/31/2016,122331.0,180187.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X3050,3.0
8/31/2016,122331.0,180199.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X3660,6.0
8/31/2016,122331.0,186547.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4270,6.0
8/31/2016,122331.0,186548.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4880,3.0
8/31/2016,122331.0,187549.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X1220X3660,32.0
8/31/2016,122331.0,195051.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01040X1220x3660,15.0
8/31/2016,122331.0,436262.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0135X1220X3660,3.0
8/31/2016,122875.0,186548.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X4880,3.0
8/31/2016,122875.0,187548.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X3050,3.0
8/31/2016,122875.0,187549.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X3660,6.0
8/31/2016,122875.0,187550.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X4270,11.0
8/31/2016,122875.0,195051.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01040X1220x3660,3.0
8/31/2016,122875.0,222755.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X910X4880,3.0
8/31/2016,122875.0,222758.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X910X3050,3.0
8/31/2016,122875.0,228913.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X4880,3.0
8/31/2016,122875.0,306693.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X3050,3.0
8/31/2016,122875.0,436110.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC014X1220X4270,3.0
8/31/2016,128543.0,180187.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X3050,6.0
8/31/2016,128543.0,187548.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3050,9.0
8/31/2016,128543.0,187550.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4270,10.0
8/31/2016,150962.0,143176.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01025X800X3050,3.0
8/31/2016,150962.0,143222.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X3050,3.0
8/31/2016,150962.0,143223.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X3660,3.0
8/31/2016,150962.0,143229.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01040X800X3660,6.0
8/31/2016,150962.0,180187.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X1220X3050,9.0
8/31/2016,150962.0,186547.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X1220X4270,9.0
8/31/2016,150962.0,186548.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X1220X4880,9.0
8/31/2016,150962.0,187548.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X1220X3050,8.0
8/31/2016,150962.0,192794.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X1220X4270,4.0
8/31/2016,150962.0,221068.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X910X3050,3.0
8/31/2016,150962.0,221069.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X910X3660,3.0
8/31/2016,150962.0,222757.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X910X3660,6.0
8/31/2016,150962.0,222758.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X910X3050,3.0
8/31/2016,150962.0,231276.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X910X3660,3.0
8/31/2016,150962.0,436111.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC014X1220X4880,3.0
8/31/2016,150962.0,436290.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC0135X1220X4270,3.0
8/31/2016,150962.0,436294.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC014X1220X2440,3.0
8/31/2016,160245.0,180187.0,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X3050,24.0
8/31/2016,160245.0,180189.0,M/S SHREE SALES,GCSHEETTATXGCGC01060X1220X3050,6.0
8/31/2016,160245.0,180199.0,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X3660,52.0
8/31/2016,160245.0,180201.0,M/S SHREE SALES,GCSHEETTATXGCGC01060X1220X3660,13.0
8/31/2016,160245.0,187549.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X3660,39.0
8/31/2016,160245.0,187550.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4270,27.0
8/31/2016,165873.0,187550.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X4270,6.0
8/31/2016,165873.0,192794.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01063X1220X4270,4.0
8/31/2016,165873.0,195051.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,14.0
8/31/2016,165873.0,436111.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4880,27.0
8/31/2016,813502.0,143141.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01020X800X2440,6.0
8/31/2016,813502.0,143169.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01020X800X3050,6.0
8/31/2016,813502.0,143170.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01020X800X3660,6.0
8/31/2016,813502.0,180187.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X3050,6.0
8/31/2016,813502.0,186547.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X4270,12.0
8/31/2016,813502.0,306694.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X2440,30.0
8/31/2016,813502.0,436290.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X4270,4.0
8/31/2016,817901.0,143170.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3660,11.0
8/31/2016,817901.0,143171.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X4270,3.0
8/31/2016,817901.0,187548.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X3050,18.0
8/31/2016,817901.0,220706.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X2440,12.0
8/31/2016,817901.0,220707.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X3050,9.0
8/31/2016,817901.0,220708.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X3660,18.0
8/31/2016,817901.0,220718.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0104X910X2440,5.0
8/31/2016,817901.0,220720.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0104X910X3660,12.0
8/31/2016,817901.0,220724.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01035X910X2440,3.0
8/31/2016,817901.0,220725.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01035X910X3050,3.0
8/31/2016,817901.0,221068.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X910X3050,3.0
8/31/2016,817901.0,221071.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X910X3050,6.0
8/31/2016,817901.0,228913.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4880,33.0
8/31/2016,817901.0,231213.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X910X2440,3.0
8/31/2016,847471.0,143142.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01025X800X2440,8.0
8/31/2016,847471.0,186547.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X1220X4270,3.0
8/31/2016,847471.0,195051.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,10.0
8/31/2016,847471.0,220708.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3660,21.0
8/31/2016,847471.0,436110.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,13.0
8/31/2016,847471.0,436259.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0135X1220X2440,2.0
8/31/2016,847471.0,436262.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0135X1220X3660,11.0
8/31/2016,847471.0,436294.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC014X1220X2440,3.0
8/31/2016,847471.0,442560.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC013X1220X2440,11.0
8/31/2016,856737.0,143141.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X2440,12.0
8/31/2016,856737.0,143145.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2440,10.0
8/31/2016,856737.0,143147.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2440,23.0
8/31/2016,856737.0,143168.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X2740,6.0
8/31/2016,856737.0,143175.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X2740,13.0
8/31/2016,856737.0,143176.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X3050,6.0
8/31/2016,856737.0,143195.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2740,12.0
8/31/2016,856737.0,143196.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X3050,13.0
8/31/2016,856737.0,143218.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2740,12.0
8/31/2016,856737.0,143219.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X3050,15.0
8/31/2016,856737.0,143226.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2740,6.0
8/31/2016,856737.0,143228.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X3050,20.0
8/31/2016,856737.0,143322.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X2740,8.0
8/31/2016,868275.0,143126.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X2135,8.0
8/31/2016,868275.0,143144.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X2440,7.0
8/31/2016,868275.0,143195.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X2740,9.0
8/31/2016,868275.0,143213.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01045X840X2740,6.0
8/31/2016,868275.0,143214.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01045X840X3050,21.0
8/31/2016,868275.0,184139.0,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01020X740X2135,5.0
8/31/2016,879568.0,180187.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01050X1220X3050,6.0
8/31/2016,879568.0,186548.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01050X1220X4880,3.0
8/31/2016,879568.0,187548.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01045X1220X3050,3.0
8/31/2016,879568.0,187549.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01045X1220X3660,3.0
8/31/2016,879568.0,187550.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01045X1220X4270,6.0
8/31/2016,879568.0,220708.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01030X910X3660,3.0
8/31/2016,879568.0,220725.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01035X910X3050,3.0
8/31/2016,879568.0,220726.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01035X910X3660,3.0
8/31/2016,879568.0,220727.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01035X910X4270,3.0
8/31/2016,879568.0,221068.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01050X910X3050,3.0
8/31/2016,879568.0,221069.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01050X910X3660,3.0
8/31/2016,879568.0,228913.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01045X1220X4880,3.0
8/31/2016,879568.0,436262.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC0135X1220X3660,3.0
8/31/2016,879568.0,436290.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC0135X1220X4270,3.0
8/31/2016,879568.0,442562.0,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC013X1220X3660,3.0
8/31/2016,100922.0,143144.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X2440,3.0
8/31/2016,100922.0,143196.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X3050,9.0
8/31/2016,100922.0,143223.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X3660,8.0
8/31/2016,100922.0,182017.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01060X1220X2440,10.0
8/31/2016,100922.0,187544.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X1220X1830,3.0
8/31/2016,100922.0,196860.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0105X1220X1830,12.0
8/31/2016,100922.0,220705.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X1830,2.0
8/31/2016,100922.0,220708.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3660,5.0
8/31/2016,100922.0,221880.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X2135,10.0
8/31/2016,100922.0,470247.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGP1225X800X3050,7.0
8/31/2016,103374.0,180189.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X3050,24.0
